Time,Computername,Eventid,Level,Alert,Details,Rulepath,Filepath
2021-10-26 03:11:10.997 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5132,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.997429Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Connected-Search/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.028 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5133,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.028683Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-CoreApplication/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.091 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5134,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":748},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.091181Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-CorruptedFileRecovery-Client/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.106 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5135,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.106808Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-CorruptedFileRecovery-Server/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.184 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5136,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.184933Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Crypto-DPAPI/BackUpKeySvc"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.200 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5137,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.200558Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Crypto-DPAPI/Debug"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.216 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5138,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.216182Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Crypto-DPAPI/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.247 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5139,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":748},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.247440Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Crypto-NCrypt/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.341 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5140,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.341181Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-DAL-Provider/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.388 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5141,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.388065Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-DNS-Client/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.403 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5142,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.403680Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-DSC/Admin"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.450 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5143,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.450554Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-DSC/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.559 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5144,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.559931Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-DataIntegrityScan/Admin"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.575 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5145,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.575565Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-DataIntegrityScan/CrashRecovery"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.622 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5146,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.622433Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-DateTimeControlPanel/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.700 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5147,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.700558Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-DeviceSetupManager/Admin"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.747 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5148,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.747431Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-DeviceSetupManager/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.778 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5149,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.778682Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-DeviceSync/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.825 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5150,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":748},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.825557Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Dhcp-Client/Admin"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.841 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5151,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":748},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.841180Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Dhcp-Client/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.856 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5152,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":748},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.856808Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-DhcpNap/Admin"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.872 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5153,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.872430Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-DhcpNap/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
